date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:04:41	2355/2355	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Apr%202022%2005:04:40%20GMT	https://www.pinterest.ca/pin/create/button/ios-app://429047995/pinterest/add_pin/%3Fmethod%3Dbutton%26image_url%3D%26source_url%3Dhttps%3A//www.roboticssummit.com/speaker/siddharth-chhatpar/%26media%3Dhttps%3A//www.roboticssummit.com/wp-includes/images/media/default.png%26description%3D	C:/My%20Web%20Sites/boston_expo/www.pinterest.ca/pin/create/button/ios-app_/429047995/pinterest/add_pin/_method=button&image_url=&source_url=https_/www.roboticssummit.com/speaker/siddharth-chhatpar/&media=https_/www.robot/default.5b7.delaye	(from https://www.pinterest.ca/pin/create/button/?url=https%3A%2F%2Fwww.roboticssummit.com%2Fspeaker%2Fsiddharth-chhatpar%2F%26media=https%3A%2F%2Fwww.roboticssummit.com%2Fwp-includes%2Fimages%2Fmedia%2Fdefault.png)
01:04:41	2355/2355	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Apr%202022%2005:04:40%20GMT	https://www.pinterest.ca/pin/create/button/android-app://com.pinterest/pinterest/www.pinterest.com/pin/create/button/%3Fmedia%3D%26url%3Dhttps%3A//www.roboticssummit.com/speaker/siddharth-chhatpar/%26media%3Dhttps%3A//www.roboticssummit.com/wp-includes/images/media/default.png%26description%3D	C:/My%20Web%20Sites/boston_expo/www.pinterest.ca/pin/create/button/android-app_/com.pinterest/pinterest/www.pinterest.com/pin/create/button/_media=&url=https_/www.roboticssummit.com/speaker/siddharth-chhatpar/&media=https/default.5b8.delaye	(from https://www.pinterest.ca/pin/create/button/?url=https%3A%2F%2Fwww.roboticssummit.com%2Fspeaker%2Fsiddharth-chhatpar%2F%26media=https%3A%2F%2Fwww.roboticssummit.com%2Fwp-includes%2Fimages%2Fmedia%2Fdefault.png)
01:04:42	2355/2355	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Apr%202022%2005:04:41%20GMT	https://www.pinterest.ca/pin/create/button/ios-app://429047995/pinterest/add_pin/%3Fmethod%3Dbutton%26image_url%3D%26source_url%3Dhttps%3A//www.roboticssummit.com/speaker/jes-chosid/%26media%3Dhttps%3A//www.roboticssummit.com/wp-includes/images/media/default.png%26description%3D	C:/My%20Web%20Sites/boston_expo/www.pinterest.ca/pin/create/button/ios-app_/429047995/pinterest/add_pin/_method=button&image_url=&source_url=https_/www.roboticssummit.com/speaker/jes-chosid/&media=https_/www.roboticssummi/default.5b9.delaye	(from https://www.pinterest.ca/pin/create/button/?url=https%3A%2F%2Fwww.roboticssummit.com%2Fspeaker%2Fjes-chosid%2F%26media=https%3A%2F%2Fwww.roboticssummit.com%2Fwp-includes%2Fimages%2Fmedia%2Fdefault.png)
01:04:42	2355/2355	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Apr%202022%2005:04:39%20GMT	https://www.pinterest.ca/pin/create/button/android-app://com.pinterest/pinterest/www.pinterest.com/pin/create/button/%3Fmedia%3D%26url%3Dhttps%3A//www.roboticssummit.com/speaker/doug-carlson/%26media%3Dhttps%3A//www.roboticssummit.com/wp-includes/images/media/default.png%26description%3D	C:/My%20Web%20Sites/boston_expo/www.pinterest.ca/pin/create/button/android-app_/com.pinterest/pinterest/www.pinterest.com/pin/create/button/_media=&url=https_/www.roboticssummit.com/speaker/doug-carlson/&media=https_/www/default.5b6.delaye	(from https://www.pinterest.ca/pin/create/button/?url=https%3A%2F%2Fwww.roboticssummit.com%2Fspeaker%2Fdoug-carlson%2F%26media=https%3A%2F%2Fwww.roboticssummit.com%2Fwp-includes%2Fimages%2Fmedia%2Fdefault.png)
01:04:42	2355/2355	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Apr%202022%2005:04:41%20GMT	https://www.pinterest.ca/pin/create/button/android-app://com.pinterest/pinterest/www.pinterest.com/pin/create/button/%3Fmedia%3D%26url%3Dhttps%3A//www.roboticssummit.com/speaker/jes-chosid/%26media%3Dhttps%3A//www.roboticssummit.com/wp-includes/images/media/default.png%26description%3D	C:/My%20Web%20Sites/boston_expo/www.pinterest.ca/pin/create/button/android-app_/com.pinterest/pinterest/www.pinterest.com/pin/create/button/_media=&url=https_/www.roboticssummit.com/speaker/jes-chosid/&media=https_/www.ro/default.5ba.delaye	(from https://www.pinterest.ca/pin/create/button/?url=https%3A%2F%2Fwww.roboticssummit.com%2Fspeaker%2Fjes-chosid%2F%26media=https%3A%2F%2Fwww.roboticssummit.com%2Fwp-includes%2Fimages%2Fmedia%2Fdefault.png)
01:04:42	2355/2355	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Apr%202022%2005:04:41%20GMT	https://www.pinterest.ca/pin/create/button/android-app://com.pinterest/pinterest/www.pinterest.com/pin/create/button/%3Fmedia%3D%26url%3Dhttps%3A//www.roboticssummit.com/speaker/steve-crowe/%26media%3Dhttps%3A//www.roboticssummit.com/wp-includes/images/media/default.png%26description%3D	C:/My%20Web%20Sites/boston_expo/www.pinterest.ca/pin/create/button/android-app_/com.pinterest/pinterest/www.pinterest.com/pin/create/button/_media=&url=https_/www.roboticssummit.com/speaker/steve-crowe/&media=https_/www.r/default.5bc.delaye	(from https://www.pinterest.ca/pin/create/button/?url=https%3A%2F%2Fwww.roboticssummit.com%2Fspeaker%2Fsteve-crowe%2F%26media=https%3A%2F%2Fwww.roboticssummit.com%2Fwp-includes%2Fimages%2Fmedia%2Fdefault.png)
01:04:43	2355/2355	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Apr%202022%2005:04:42%20GMT	https://www.pinterest.ca/pin/create/button/ios-app://429047995/pinterest/add_pin/%3Fmethod%3Dbutton%26image_url%3D%26source_url%3Dhttps%3A//www.roboticssummit.com/speaker/jonathan-dougherty/%26media%3Dhttps%3A//www.roboticssummit.com/wp-includes/images/media/default.png%26description%3D	C:/My%20Web%20Sites/boston_expo/www.pinterest.ca/pin/create/button/ios-app_/429047995/pinterest/add_pin/_method=button&image_url=&source_url=https_/www.roboticssummit.com/speaker/jonathan-dougherty/&media=https_/www.robot/default.5bd.delaye	(from https://www.pinterest.ca/pin/create/button/?url=https%3A%2F%2Fwww.roboticssummit.com%2Fspeaker%2Fjonathan-dougherty%2F%26media=https%3A%2F%2Fwww.roboticssummit.com%2Fwp-includes%2Fimages%2Fmedia%2Fdefault.png)
01:04:43	2355/2355	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Apr%202022%2005:04:42%20GMT	https://www.pinterest.ca/pin/create/button/ios-app://429047995/pinterest/add_pin/%3Fmethod%3Dbutton%26image_url%3D%26source_url%3Dhttps%3A//www.roboticssummit.com/speaker/stephen-funk/%26media%3Dhttps%3A//www.roboticssummit.com/wp-includes/images/media/default.png%26description%3D	C:/My%20Web%20Sites/boston_expo/www.pinterest.ca/pin/create/button/ios-app_/429047995/pinterest/add_pin/_method=button&image_url=&source_url=https_/www.roboticssummit.com/speaker/stephen-funk/&media=https_/www.roboticssum/default.5bf.delaye	(from https://www.pinterest.ca/pin/create/button/?url=https%3A%2F%2Fwww.roboticssummit.com%2Fspeaker%2Fstephen-funk%2F%26media=https%3A%2F%2Fwww.roboticssummit.com%2Fwp-includes%2Fimages%2Fmedia%2Fdefault.png)
01:04:43	2355/2355	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Apr%202022%2005:04:41%20GMT	https://www.pinterest.ca/pin/create/button/ios-app://429047995/pinterest/add_pin/%3Fmethod%3Dbutton%26image_url%3D%26source_url%3Dhttps%3A//www.roboticssummit.com/speaker/steve-crowe/%26media%3Dhttps%3A//www.roboticssummit.com/wp-includes/images/media/default.png%26description%3D	C:/My%20Web%20Sites/boston_expo/www.pinterest.ca/pin/create/button/ios-app_/429047995/pinterest/add_pin/_method=button&image_url=&source_url=https_/www.roboticssummit.com/speaker/steve-crowe/&media=https_/www.roboticssumm/default.5bb.delaye	(from https://www.pinterest.ca/pin/create/button/?url=https%3A%2F%2Fwww.roboticssummit.com%2Fspeaker%2Fsteve-crowe%2F%26media=https%3A%2F%2Fwww.roboticssummit.com%2Fwp-includes%2Fimages%2Fmedia%2Fdefault.png)
01:04:43	2355/2355	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Apr%202022%2005:04:42%20GMT	https://www.pinterest.ca/pin/create/button/android-app://com.pinterest/pinterest/www.pinterest.com/pin/create/button/%3Fmedia%3D%26url%3Dhttps%3A//www.roboticssummit.com/speaker/stephen-funk/%26media%3Dhttps%3A//www.roboticssummit.com/wp-includes/images/media/default.png%26description%3D	C:/My%20Web%20Sites/boston_expo/www.pinterest.ca/pin/create/button/android-app_/com.pinterest/pinterest/www.pinterest.com/pin/create/button/_media=&url=https_/www.roboticssummit.com/speaker/stephen-funk/&media=https_/www/default.5c0.delaye	(from https://www.pinterest.ca/pin/create/button/?url=https%3A%2F%2Fwww.roboticssummit.com%2Fspeaker%2Fstephen-funk%2F%26media=https%3A%2F%2Fwww.roboticssummit.com%2Fwp-includes%2Fimages%2Fmedia%2Fdefault.png)
01:04:43	2355/2355	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Apr%202022%2005:04:42%20GMT	https://www.pinterest.ca/pin/create/button/android-app://com.pinterest/pinterest/www.pinterest.com/pin/create/button/%3Fmedia%3D%26url%3Dhttps%3A//www.roboticssummit.com/speaker/jonathan-dougherty/%26media%3Dhttps%3A//www.roboticssummit.com/wp-includes/images/media/default.png%26description%3D	C:/My%20Web%20Sites/boston_expo/www.pinterest.ca/pin/create/button/android-app_/com.pinterest/pinterest/www.pinterest.com/pin/create/button/_media=&url=https_/www.roboticssummit.com/speaker/jonathan-dougherty/&media=https/default.5be.delaye	(from https://www.pinterest.ca/pin/create/button/?url=https%3A%2F%2Fwww.roboticssummit.com%2Fspeaker%2Fjonathan-dougherty%2F%26media=https%3A%2F%2Fwww.roboticssummit.com%2Fwp-includes%2Fimages%2Fmedia%2Fdefault.png)
01:04:44	2355/2355	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Apr%202022%2005:04:43%20GMT	https://www.pinterest.ca/pin/create/button/ios-app://429047995/pinterest/add_pin/%3Fmethod%3Dbutton%26image_url%3D%26source_url%3Dhttps%3A//www.roboticssummit.com/speaker/tom-galluzzo/%26media%3Dhttps%3A//www.roboticssummit.com/wp-includes/images/media/default.png%26description%3D	C:/My%20Web%20Sites/boston_expo/www.pinterest.ca/pin/create/button/ios-app_/429047995/pinterest/add_pin/_method=button&image_url=&source_url=https_/www.roboticssummit.com/speaker/tom-galluzzo/&media=https_/www.roboticssum/default.5c1.delaye	(from https://www.pinterest.ca/pin/create/button/?url=https%3A%2F%2Fwww.roboticssummit.com%2Fspeaker%2Ftom-galluzzo%2F%26media=https%3A%2F%2Fwww.roboticssummit.com%2Fwp-includes%2Fimages%2Fmedia%2Fdefault.png)
01:04:44	2355/2355	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Apr%202022%2005:04:43%20GMT	https://www.pinterest.ca/pin/create/button/ios-app://429047995/pinterest/add_pin/%3Fmethod%3Dbutton%26image_url%3D%26source_url%3Dhttps%3A//www.roboticssummit.com/speaker/amit-goel/%26media%3Dhttps%3A//www.roboticssummit.com/wp-includes/images/media/default.png%26description%3D	C:/My%20Web%20Sites/boston_expo/www.pinterest.ca/pin/create/button/ios-app_/429047995/pinterest/add_pin/_method=button&image_url=&source_url=https_/www.roboticssummit.com/speaker/amit-goel/&media=https_/www.roboticssummit/default.5c3.delaye	(from https://www.pinterest.ca/pin/create/button/?url=https%3A%2F%2Fwww.roboticssummit.com%2Fspeaker%2Famit-goel%2F%26media=https%3A%2F%2Fwww.roboticssummit.com%2Fwp-includes%2Fimages%2Fmedia%2Fdefault.png)
01:04:44	2355/2355	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Apr%202022%2005:04:43%20GMT	https://www.pinterest.ca/pin/create/button/android-app://com.pinterest/pinterest/www.pinterest.com/pin/create/button/%3Fmedia%3D%26url%3Dhttps%3A//www.roboticssummit.com/speaker/tom-galluzzo/%26media%3Dhttps%3A//www.roboticssummit.com/wp-includes/images/media/default.png%26description%3D	C:/My%20Web%20Sites/boston_expo/www.pinterest.ca/pin/create/button/android-app_/com.pinterest/pinterest/www.pinterest.com/pin/create/button/_media=&url=https_/www.roboticssummit.com/speaker/tom-galluzzo/&media=https_/www/default.5c2.delaye	(from https://www.pinterest.ca/pin/create/button/?url=https%3A%2F%2Fwww.roboticssummit.com%2Fspeaker%2Ftom-galluzzo%2F%26media=https%3A%2F%2Fwww.roboticssummit.com%2Fwp-includes%2Fimages%2Fmedia%2Fdefault.png)
01:04:44	2355/2355	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Apr%202022%2005:04:43%20GMT	https://www.pinterest.ca/pin/create/button/android-app://com.pinterest/pinterest/www.pinterest.com/pin/create/button/%3Fmedia%3D%26url%3Dhttps%3A//www.roboticssummit.com/speaker/amit-goel/%26media%3Dhttps%3A//www.roboticssummit.com/wp-includes/images/media/default.png%26description%3D	C:/My%20Web%20Sites/boston_expo/www.pinterest.ca/pin/create/button/android-app_/com.pinterest/pinterest/www.pinterest.com/pin/create/button/_media=&url=https_/www.roboticssummit.com/speaker/amit-goel/&media=https_/www.rob/default.5c4.delaye	(from https://www.pinterest.ca/pin/create/button/?url=https%3A%2F%2Fwww.roboticssummit.com%2Fspeaker%2Famit-goel%2F%26media=https%3A%2F%2Fwww.roboticssummit.com%2Fwp-includes%2Fimages%2Fmedia%2Fdefault.png)
01:04:45	2355/2355	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Apr%202022%2005:04:43%20GMT	https://www.pinterest.ca/pin/create/button/ios-app://429047995/pinterest/add_pin/%3Fmethod%3Dbutton%26image_url%3D%26source_url%3Dhttps%3A//www.roboticssummit.com/speaker/dan-kara/%26media%3Dhttps%3A//www.roboticssummit.com/wp-includes/images/media/default.png%26description%3D	C:/My%20Web%20Sites/boston_expo/www.pinterest.ca/pin/create/button/ios-app_/429047995/pinterest/add_pin/_method=button&image_url=&source_url=https_/www.roboticssummit.com/speaker/dan-kara/&media=https_/www.roboticssummit/default.5c5.delaye	(from https://www.pinterest.ca/pin/create/button/?url=https%3A%2F%2Fwww.roboticssummit.com%2Fspeaker%2Fdan-kara%2F%26media=https%3A%2F%2Fwww.roboticssummit.com%2Fwp-includes%2Fimages%2Fmedia%2Fdefault.png)
01:04:45	2355/2355	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Apr%202022%2005:04:44%20GMT	https://www.pinterest.ca/pin/create/button/android-app://com.pinterest/pinterest/www.pinterest.com/pin/create/button/%3Fmedia%3D%26url%3Dhttps%3A//www.roboticssummit.com/speaker/dan-kara/%26media%3Dhttps%3A//www.roboticssummit.com/wp-includes/images/media/default.png%26description%3D	C:/My%20Web%20Sites/boston_expo/www.pinterest.ca/pin/create/button/android-app_/com.pinterest/pinterest/www.pinterest.com/pin/create/button/_media=&url=https_/www.roboticssummit.com/speaker/dan-kara/&media=https_/www.robo/default.5c6.delaye	(from https://www.pinterest.ca/pin/create/button/?url=https%3A%2F%2Fwww.roboticssummit.com%2Fspeaker%2Fdan-kara%2F%26media=https%3A%2F%2Fwww.roboticssummit.com%2Fwp-includes%2Fimages%2Fmedia%2Fdefault.png)
01:04:45	2355/2355	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Apr%202022%2005:04:44%20GMT	https://www.pinterest.ca/pin/create/button/android-app://com.pinterest/pinterest/www.pinterest.com/pin/create/button/%3Fmedia%3D%26url%3Dhttps%3A//www.roboticssummit.com/speaker/andra-keay/%26media%3Dhttps%3A//www.roboticssummit.com/wp-includes/images/media/default.png%26description%3D	C:/My%20Web%20Sites/boston_expo/www.pinterest.ca/pin/create/button/android-app_/com.pinterest/pinterest/www.pinterest.com/pin/create/button/_media=&url=https_/www.roboticssummit.com/speaker/andra-keay/&media=https_/www.ro/default.5c8.delaye	(from https://www.pinterest.ca/pin/create/button/?url=https%3A%2F%2Fwww.roboticssummit.com%2Fspeaker%2Fandra-keay%2F%26media=https%3A%2F%2Fwww.roboticssummit.com%2Fwp-includes%2Fimages%2Fmedia%2Fdefault.png)
01:04:46	2355/2355	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Apr%202022%2005:04:45%20GMT	https://www.pinterest.ca/pin/create/button/android-app://com.pinterest/pinterest/www.pinterest.com/pin/create/button/%3Fmedia%3D%26url%3Dhttps%3A//www.roboticssummit.com/speaker/yj-lim/%26media%3Dhttps%3A//www.roboticssummit.com/wp-includes/images/media/default.png%26description%3D	C:/My%20Web%20Sites/boston_expo/www.pinterest.ca/pin/create/button/android-app_/com.pinterest/pinterest/www.pinterest.com/pin/create/button/_media=&url=https_/www.roboticssummit.com/speaker/yj-lim/&media=https_/www.roboti/default.5ca.delaye	(from https://www.pinterest.ca/pin/create/button/?url=https%3A%2F%2Fwww.roboticssummit.com%2Fspeaker%2Fyj-lim%2F%26media=https%3A%2F%2Fwww.roboticssummit.com%2Fwp-includes%2Fimages%2Fmedia%2Fdefault.png)
01:04:46	2355/2355	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Apr%202022%2005:04:45%20GMT	https://www.pinterest.ca/pin/create/button/ios-app://429047995/pinterest/add_pin/%3Fmethod%3Dbutton%26image_url%3D%26source_url%3Dhttps%3A//www.roboticssummit.com/speaker/eric-lind/%26media%3Dhttps%3A//www.roboticssummit.com/wp-includes/images/media/default.png%26description%3D	C:/My%20Web%20Sites/boston_expo/www.pinterest.ca/pin/create/button/ios-app_/429047995/pinterest/add_pin/_method=button&image_url=&source_url=https_/www.roboticssummit.com/speaker/eric-lind/&media=https_/www.roboticssummit/default.5cb.delaye	(from https://www.pinterest.ca/pin/create/button/?url=https%3A%2F%2Fwww.roboticssummit.com%2Fspeaker%2Feric-lind%2F%26media=https%3A%2F%2Fwww.roboticssummit.com%2Fwp-includes%2Fimages%2Fmedia%2Fdefault.png)
01:04:46	2355/2355	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Apr%202022%2005:04:44%20GMT	https://www.pinterest.ca/pin/create/button/ios-app://429047995/pinterest/add_pin/%3Fmethod%3Dbutton%26image_url%3D%26source_url%3Dhttps%3A//www.roboticssummit.com/speaker/andra-keay/%26media%3Dhttps%3A//www.roboticssummit.com/wp-includes/images/media/default.png%26description%3D	C:/My%20Web%20Sites/boston_expo/www.pinterest.ca/pin/create/button/ios-app_/429047995/pinterest/add_pin/_method=button&image_url=&source_url=https_/www.roboticssummit.com/speaker/andra-keay/&media=https_/www.roboticssummi/default.5c7.delaye	(from https://www.pinterest.ca/pin/create/button/?url=https%3A%2F%2Fwww.roboticssummit.com%2Fspeaker%2Fandra-keay%2F%26media=https%3A%2F%2Fwww.roboticssummit.com%2Fwp-includes%2Fimages%2Fmedia%2Fdefault.png)
01:04:47	2355/2355	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Apr%202022%2005:04:44%20GMT	https://www.pinterest.ca/pin/create/button/ios-app://429047995/pinterest/add_pin/%3Fmethod%3Dbutton%26image_url%3D%26source_url%3Dhttps%3A//www.roboticssummit.com/speaker/yj-lim/%26media%3Dhttps%3A//www.roboticssummit.com/wp-includes/images/media/default.png%26description%3D	C:/My%20Web%20Sites/boston_expo/www.pinterest.ca/pin/create/button/ios-app_/429047995/pinterest/add_pin/_method=button&image_url=&source_url=https_/www.roboticssummit.com/speaker/yj-lim/&media=https_/www.roboticssummit.co/default.5c9.delaye	(from https://www.pinterest.ca/pin/create/button/?url=https%3A%2F%2Fwww.roboticssummit.com%2Fspeaker%2Fyj-lim%2F%26media=https%3A%2F%2Fwww.roboticssummit.com%2Fwp-includes%2Fimages%2Fmedia%2Fdefault.png)
01:04:47	2355/2355	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Apr%202022%2005:04:46%20GMT	https://www.pinterest.ca/pin/create/button/ios-app://429047995/pinterest/add_pin/%3Fmethod%3Dbutton%26image_url%3D%26source_url%3Dhttps%3A//www.roboticssummit.com/speaker/adrian-macneil/%26media%3Dhttps%3A//www.roboticssummit.com/wp-includes/images/media/default.png%26description%3D	C:/My%20Web%20Sites/boston_expo/www.pinterest.ca/pin/create/button/ios-app_/429047995/pinterest/add_pin/_method=button&image_url=&source_url=https_/www.roboticssummit.com/speaker/adrian-macneil/&media=https_/www.roboticss/default.5cd.delaye	(from https://www.pinterest.ca/pin/create/button/?url=https%3A%2F%2Fwww.roboticssummit.com%2Fspeaker%2Fadrian-macneil%2F%26media=https%3A%2F%2Fwww.roboticssummit.com%2Fwp-includes%2Fimages%2Fmedia%2Fdefault.png)
01:04:47	2355/2355	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Apr%202022%2005:04:46%20GMT	https://www.pinterest.ca/pin/create/button/android-app://com.pinterest/pinterest/www.pinterest.com/pin/create/button/%3Fmedia%3D%26url%3Dhttps%3A//www.roboticssummit.com/speaker/adrian-macneil/%26media%3Dhttps%3A//www.roboticssummit.com/wp-includes/images/media/default.png%26description%3D	C:/My%20Web%20Sites/boston_expo/www.pinterest.ca/pin/create/button/android-app_/com.pinterest/pinterest/www.pinterest.com/pin/create/button/_media=&url=https_/www.roboticssummit.com/speaker/adrian-macneil/&media=https_/ww/default.5ce.delaye	(from https://www.pinterest.ca/pin/create/button/?url=https%3A%2F%2Fwww.roboticssummit.com%2Fspeaker%2Fadrian-macneil%2F%26media=https%3A%2F%2Fwww.roboticssummit.com%2Fwp-includes%2Fimages%2Fmedia%2Fdefault.png)
01:04:48	2355/2355	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Apr%202022%2005:04:45%20GMT	https://www.pinterest.ca/pin/create/button/android-app://com.pinterest/pinterest/www.pinterest.com/pin/create/button/%3Fmedia%3D%26url%3Dhttps%3A//www.roboticssummit.com/speaker/eric-lind/%26media%3Dhttps%3A//www.roboticssummit.com/wp-includes/images/media/default.png%26description%3D	C:/My%20Web%20Sites/boston_expo/www.pinterest.ca/pin/create/button/android-app_/com.pinterest/pinterest/www.pinterest.com/pin/create/button/_media=&url=https_/www.roboticssummit.com/speaker/eric-lind/&media=https_/www.rob/default.5cc.delaye	(from https://www.pinterest.ca/pin/create/button/?url=https%3A%2F%2Fwww.roboticssummit.com%2Fspeaker%2Feric-lind%2F%26media=https%3A%2F%2Fwww.roboticssummit.com%2Fwp-includes%2Fimages%2Fmedia%2Fdefault.png)
01:04:48	2355/2355	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Apr%202022%2005:04:47%20GMT	https://www.pinterest.ca/pin/create/button/android-app://com.pinterest/pinterest/www.pinterest.com/pin/create/button/%3Fmedia%3D%26url%3Dhttps%3A//www.roboticssummit.com/speaker/andy-mcmillan/%26media%3Dhttps%3A//www.roboticssummit.com/wp-includes/images/media/default.png%26description%3D	C:/My%20Web%20Sites/boston_expo/www.pinterest.ca/pin/create/button/android-app_/com.pinterest/pinterest/www.pinterest.com/pin/create/button/_media=&url=https_/www.roboticssummit.com/speaker/andy-mcmillan/&media=https_/www/default.5d0.delaye	(from https://www.pinterest.ca/pin/create/button/?url=https%3A%2F%2Fwww.roboticssummit.com%2Fspeaker%2Fandy-mcmillan%2F%26media=https%3A%2F%2Fwww.roboticssummit.com%2Fwp-includes%2Fimages%2Fmedia%2Fdefault.png)
01:04:48	2355/2355	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Apr%202022%2005:04:47%20GMT	https://www.pinterest.ca/pin/create/button/ios-app://429047995/pinterest/add_pin/%3Fmethod%3Dbutton%26image_url%3D%26source_url%3Dhttps%3A//www.roboticssummit.com/speaker/andy-mcmillan/%26media%3Dhttps%3A//www.roboticssummit.com/wp-includes/images/media/default.png%26description%3D	C:/My%20Web%20Sites/boston_expo/www.pinterest.ca/pin/create/button/ios-app_/429047995/pinterest/add_pin/_method=button&image_url=&source_url=https_/www.roboticssummit.com/speaker/andy-mcmillan/&media=https_/www.roboticssu/default.5cf.delaye	(from https://www.pinterest.ca/pin/create/button/?url=https%3A%2F%2Fwww.roboticssummit.com%2Fspeaker%2Fandy-mcmillan%2F%26media=https%3A%2F%2Fwww.roboticssummit.com%2Fwp-includes%2Fimages%2Fmedia%2Fdefault.png)
01:04:49	2355/2355	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Apr%202022%2005:04:47%20GMT	https://www.pinterest.ca/pin/create/button/ios-app://429047995/pinterest/add_pin/%3Fmethod%3Dbutton%26image_url%3D%26source_url%3Dhttps%3A//www.roboticssummit.com/speaker/reese-mozer/%26media%3Dhttps%3A//www.roboticssummit.com/wp-includes/images/media/default.png%26description%3D	C:/My%20Web%20Sites/boston_expo/www.pinterest.ca/pin/create/button/ios-app_/429047995/pinterest/add_pin/_method=button&image_url=&source_url=https_/www.roboticssummit.com/speaker/reese-mozer/&media=https_/www.roboticssumm/default.5d3.delaye	(from https://www.pinterest.ca/pin/create/button/?url=https%3A%2F%2Fwww.roboticssummit.com%2Fspeaker%2Freese-mozer%2F%26media=https%3A%2F%2Fwww.roboticssummit.com%2Fwp-includes%2Fimages%2Fmedia%2Fdefault.png)
01:04:49	2355/2355	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Apr%202022%2005:04:48%20GMT	https://www.pinterest.ca/pin/create/button/android-app://com.pinterest/pinterest/www.pinterest.com/pin/create/button/%3Fmedia%3D%26url%3Dhttps%3A//www.roboticssummit.com/speaker/reese-mozer/%26media%3Dhttps%3A//www.roboticssummit.com/wp-includes/images/media/default.png%26description%3D	C:/My%20Web%20Sites/boston_expo/www.pinterest.ca/pin/create/button/android-app_/com.pinterest/pinterest/www.pinterest.com/pin/create/button/_media=&url=https_/www.roboticssummit.com/speaker/reese-mozer/&media=https_/www.r/default.5d4.delaye	(from https://www.pinterest.ca/pin/create/button/?url=https%3A%2F%2Fwww.roboticssummit.com%2Fspeaker%2Freese-mozer%2F%26media=https%3A%2F%2Fwww.roboticssummit.com%2Fwp-includes%2Fimages%2Fmedia%2Fdefault.png)
01:04:49	2355/2355	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Apr%202022%2005:04:48%20GMT	https://www.pinterest.ca/pin/create/button/ios-app://429047995/pinterest/add_pin/%3Fmethod%3Dbutton%26image_url%3D%26source_url%3Dhttps%3A//www.roboticssummit.com/speaker/mike-oitzman/%26media%3Dhttps%3A//www.roboticssummit.com/wp-includes/images/media/default.png%26description%3D	C:/My%20Web%20Sites/boston_expo/www.pinterest.ca/pin/create/button/ios-app_/429047995/pinterest/add_pin/_method=button&image_url=&source_url=https_/www.roboticssummit.com/speaker/mike-oitzman/&media=https_/www.roboticssum/default.5d5.delaye	(from https://www.pinterest.ca/pin/create/button/?url=https%3A%2F%2Fwww.roboticssummit.com%2Fspeaker%2Fmike-oitzman%2F%26media=https%3A%2F%2Fwww.roboticssummit.com%2Fwp-includes%2Fimages%2Fmedia%2Fdefault.png)
